id,title,time,lat,lng,decreepart
862194,Проводится проверка по факту причинения телесных повреждений сотруднику полиции в Санкт-Петербурге,2013-02-26 10:42:00,59.9943616,29.7643153,ч.2 ст.20.1; Кодекс Об Административных Правонарушениях; Россия
862121,У жителя Гатчинского района изъято более 70 граммов гашиша,2013-02-26 10:26:00,59.6209575,30.3880123,ч.2 ст.228; Уголовный Кодекс; Россия
860208,Пресечена деятельность трех подпольных игорных клубов,2013-02-25 10:58:00,59.94287620000001,30.3603277,ст.171.2; Уголовный Кодекс; Россия
860056,Проводятся проверки по трем фактам причинения телесных повреждений сотрудникам полиции в Санкт-Петербурге и Ленинградской области,2013-02-25 10:02:00,59.92402569999999,30.2779087,ст.20.1; Кодекс Об Административных Правонарушениях; Россия
859301,Проводится проверка по двум фактам причинения телесных повреждений сотрудникам полиции,2013-02-24 10:30:00,60.051376,30.383946,ч.1 ст.20.1; Кодекс Об Административных Правонарушениях; Россия
858835,Во время задержания буйных посетителей кафе во Фрунзенском районе сотрудник полиции применил табельное оружие,2013-02-23 11:55:00,59.87340099999999,30.38300899999999,ст.20.21; Кодекс Об Административных Правонарушениях; Россия
857920,В Центральном районе задержан гражданин с амфетамином,2013-02-22 16:10:00,59.9275474,30.3507289,ст.30; Уголовный Кодекс; Россия
857877,Раскрыта кража воинских наград из квартиры петербуржца,2013-02-22 15:51:00,59.946034,30.380764,ст.324 (Незаконное Приобретение Государственных Наград); Уголовный Кодекс; Россия
857040,Задержаны подозреваемые в нападении на гражданина Египта,2013-02-22 12:04:00,59.875348,30.462162,ч.2 ст.111 (Умышленное Причинение Тяжкого Вреда Здоровью); Уголовный Кодекс; Россия
856517,В магазине на Невском задержали двух воровок,2013-02-22 10:24:00,59.93106599999999,30.35857499999999,ч.2 ст.158; Уголовный Кодекс; Россия
854225,В одном из торговых центров Санкт-Петербурга задержан подозреваемый в тяжком преступлении,2013-02-21 11:45:00,59.879156,30.46261599999999,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
854122,"Задержание лица, находящегося в федеральном розыске",2013-02-21 11:31:00,59.9342802,30.3350986,ч.1 ст.105 (Убийство); Уголовный Кодекс; Россия
854273,Задержаны двое подозреваемых в уличном разбое,2013-02-21 11:11:00,59.8326483,30.3628046,ч.2 ст.162; Уголовный Кодекс; Россия
852190,В трамвае задержали вора-карманника,2013-02-20 10:51:00,60.0422481,30.3354102,ч.2 ст.158; Уголовный Кодекс; Россия
852033,Врач наркологического диспансера задержан за взятку,2013-02-20 10:01:00,59.92468529999999,30.3733761,ч.3 ст.30; Уголовный Кодекс; Россия
850438,В Приозерске раскрыт уличный грабеж,2013-02-19 11:35:00,61.0350129,30.127675,ч.1 ст.161 (Грабеж); Уголовный Кодекс; Россия
850056,Проводится проверка по факту причинения телесных повреждений полицейскому,2013-02-19 09:49:00,59.849053,30.261029,ст.20.1; Кодекс Об Административных Правонарушениях; Россия
848028,Для задержания правонарушителя полицейский применил табельное оружие,2013-02-18 11:22:00,59.84878699999999,30.06782399999999,ч.1 ст.12.12; Кодекс Об Административных Правонарушениях; Россия
847861,Задержаны подозреваемые в вымогательстве денег у петербуржца,2013-02-18 10:26:00,59.838438,30.3506423,ч.2 ст.126; Уголовный Кодекс; Россия
847722,У жителя Колпино изъят амфетамин,2013-02-18 09:45:00,59.74220500000001,30.5909407,ч.2 ст.228; Уголовный Кодекс; Россия
846882,"В Санкт-Петербурге за сутки поймали двух воров -""карманников""",2013-02-17 12:00:00,59.90517500000001,30.48295,ч.2 ст.158; Уголовный Кодекс; Россия
846382,В центре Санкт-Петербурга с поличным задержан грабитель,2013-02-16 10:47:00,59.927899,30.31841,ч.2 ст.162; Уголовный Кодекс; Россия
846372,Пресечено три факта незаконной игорной деятельности,2013-02-16 10:44:00,59.94856000000001,30.23306299999999,ст.171.2; Уголовный Кодекс; Россия
846381,"Задержан беглец, находившийся в федеральном розыске более 10 лет",2013-02-16 10:30:00,59.87541299999999,30.327856,ч.3 ст.111; Уголовный Кодекс; Россия
845276,По факту причинения телесных повреждений сотруднику полиции возбуждено уголовное дело,2013-02-15 12:40:00,59.96252999999999,30.254594,ч.1 ст.318 (Применение Насилия в Отношении Представителя Власти); Уголовный Кодекс; Россия
845266,Пресечено три факта незаконной игорной деятельности,2013-02-15 12:30:00,59.8403775,30.0209868,ст.171.2; Уголовный Кодекс; Россия
845233,"Задержаны грабители, представившиеся «сотрудниками полиции»",2013-02-15 12:15:00,59.94206000000001,30.377275,ч.2 ст.161; Уголовный Кодекс; Россия
844949,Проводятся проверки по двум фактам причинения телесных повреждений сотрудникам полиции,2013-02-15 10:45:00,59.9254771,30.3209186,п.1 ст.2.6 (Об Административных Правонарушениях); Закон № 47-ОЗ от 2003.07.02; область Ленобласть
844708,В Центральном районе закрыт притон для занятий проституцией,2013-02-15 09:31:00,59.918343,30.346881,ст.6.11 (Занятие Проституцией); Кодекс Об Административных Правонарушениях; Россия
843677,Трое петербуржцев задержаны за незаконное хранение наркотиков,2013-02-14 14:00:00,59.9342802,30.3350986,ч.1 ст.228; Уголовный Кодекс; Россия
843672,"В Петербурге задержаны три ""карманных"" вора",2013-02-14 13:56:00,60.05289899999999,30.337171,ч.2 ст.158; Уголовный Кодекс; Россия
843340,Для задержания нарушителей ПДД сотрудник полиции произвел предупредительный выстрел,2013-02-14 11:24:00,60.040783,30.3465098,ст.19.3 (Неповиновение Законному Распоряжению Сотрудника Полиции); Кодекс Об Административных Правонарушениях; Россия
841400,"Задержание лица, находящегося в межгосударственном розыске",2013-02-13 10:31:00,59.938694,30.393562,ч.2 ст.164 (Разбой); Уголовный Кодекс; Узбекистан
839932,Задержаны подозреваемые в разбое и грабежах,2013-02-12 11:39:00,59.9556104,30.231881,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
839803,Раскрыта серия квартирных краж,2013-02-12 10:44:00,59.71889340000001,30.070189,ч.3 ст.158; Уголовный Кодекс; Россия
839711,Проводится проверка по факту причинения телесных повреждений полицейскому,2013-02-12 10:14:00,59.9530405,30.4687265,ст.20.1; Кодекс Об Административных Правонарушениях; Россия
838547,Руководитель автошколы петербургского лицея изобличен в получении взяток от преподавателей,2013-02-11 13:30:00,59.833479,30.362447,ч.1 ст.290 (Получение Взятки); Уголовный Кодекс; Россия
837224,Полицейские задержали двух мужчин за хранение наркотических средств,2013-02-10 11:53:00,59.9342802,30.3350986,ст.228; Уголовный Кодекс; Россия
836805,"Похищенный ""эвакуатор"" возвращен владельцу",2013-02-09 14:05:00,59.83199399999999,30.218125,ч.3 ст.158; Уголовный Кодекс; Россия
835720,Задержаны подозреваемые в краже скутеров,2013-02-08 12:40:00,59.93618299999999,30.342919,ст.158 (Кража); Уголовный Кодекс; Россия
835668,В двух магазинах Петербурга пресечена незаконная торговля алкоголем. Фото,2013-02-08 12:26:00,59.944672,30.389733,ч.3 ст.14.16 (Нарушение Правил Розничной Продажи Алкогольной Продукции); Кодекс Об Административных Правонарушениях; Россия
835464,Задержан подозреваемый в разбойных нападениях на школьников,2013-02-08 11:10:00,59.922253,30.462366,ч.1 ст.162 (Разбой); Уголовный Кодекс; Россия
835267,Полицией пресечена деятельность незаконной автозаправочной станции,2013-02-08 10:16:00,59.8436695,30.295661,ч.1 ст.14.1; Кодекс Об Административных Правонарушениях; Россия
835142,Пресечена деятельность трех незаконных игорных заведений,2013-02-08 09:57:00,59.908686,30.479424,ст.171.2; Уголовный Кодекс; Россия
834327,Пресечен факт реализации алкоголя без лицензии,2013-02-07 17:47:00,59.93726299999999,30.498461,ч.3 ст.14.16 (Нарушение Правил Розничной Продажи Алкогольной Продукции); Кодекс Об Административных Правонарушениях; Россия
833895,У жителя Луги изъят метамфетамин,2013-02-07 15:15:00,59.7215692,30.0788467,ч.2 ст.228 (Незаконное Хранение Наркотических Средств в Особо Крупном Размере); Уголовный Кодекс; Россия
833145,Проводятся проверки по двум фактам причинения телесных повреждений сотрудникам полиции,2013-02-07 10:17:00,60.1117511,30.48724439999999,ч.1 ст.20.1; Кодекс Об Административных Правонарушениях; Россия
833028,Петербуржец задержан за сбыт 990 граммов наркотика,2013-02-07 09:30:00,59.9342802,30.3350986,ч.5 ст.228.1; Уголовный Кодекс; Россия
833094,В трамвае задержали карманного вора,2013-02-07 09:25:00,60.05152200000001,30.335066,ч.2 ст.158; Уголовный Кодекс; Россия
831737,Полицией пресечены три факта осуществления незаконной игорной деятельности,2013-02-06 11:36:00,59.85130999999999,30.26351,ст.171.2; Уголовный Кодекс; Россия
831661,Раскрыт разбой в отношении владелицы автомобиля «БМВ»,2013-02-06 10:47:00,59.92860799999999,30.377438,ч.4 ст.162; Уголовный Кодекс; Россия
831464,В торговом центре задержали двоих карманников,2013-02-06 10:07:00,59.90840499999999,30.482482,ч.2 ст.158; Уголовный Кодекс; Россия
830022,Раскрыта серия краж интернет-оборудования,2013-02-05 11:03:00,59.9342802,30.3350986,ч.2 ст.158; Уголовный Кодекс; Россия
830003,Проводится проверка по факту причинения телесных повреждений сотруднице полиции во время исполнения служебных обязанностей,2013-02-05 10:53:00,59.92423720000001,30.3370063,ст.20.1; Кодекс Об Административных Правонарушениях; Россия
829809,Во Всеволожске закрыт незаконный игорный клуб,2013-02-05 09:48:00,60.0202817,30.6445176,ст.171.2; Уголовный Кодекс; Россия
828517,В Невском районе задержан уличный грабитель. Фото,2013-02-04 13:08:00,59.91025800000001,30.4746989,ст.161 (Грабеж); Уголовный Кодекс; Россия
828252,Задержан подозреваемый в тройном убийстве,2013-02-04 11:15:00,60.06102120000001,30.3176052,ч.2 ст.105; Уголовный Кодекс; Россия
828211,Раскрыта серия разбоев и грабежей в отношении детей,2013-02-04 10:55:00,59.9342802,30.3350986,ст.91; Уголовно-Процессуальный Кодекс; Россия
827916,У петербуржца изъяли около 100 граммов гашиша,2013-02-04 09:25:00,59.9342802,30.3350986,ч.1 ст.228; Уголовный Кодекс; Россия
827210,Полицейские задержали подозреваемых в сбыте наркотических средств,2013-02-03 11:05:00,59.9849426,30.1997586,ч.3 ст.30; Уголовный Кодекс; Россия
825452,Пресечены три факта незаконной игорной деятельности,2013-02-01 11:19:00,60.03583820000001,30.4185386,ст.171.2; Уголовный Кодекс; Россия
825415,Задержаны трое наркоторговцев,2013-02-01 11:08:00,59.973083,30.423345,ч.3 ст.30; Уголовный Кодекс; Россия
823899,Пресечена деятельность трех незаконных игорных заведений,2013-01-31 12:28:00,59.85719899999999,30.381996,ст.171.2; Уголовный Кодекс; Россия
823658,Инкассаторы банка задержали участника разбоя,2013-01-31 11:11:00,59.944425,30.49162099999999,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
822585,Сотрудники ДПС по горячим следам задержали уличных грабителей,2013-01-30 17:32:00,59.8547435,30.37081509999999,ч.2 ст.161 (Грабеж); Уголовный Кодекс; Россия
821999,"Раскрыта серия разбоев на букмекерские конторы, ломбарды и ювелирные магазины",2013-01-30 14:13:00,59.91368310000001,30.35014679999999,ч.3 ст.162 (Разбой в Крупном Размере); Уголовный Кодекс; Россия
821629,Возбуждено уголовное дело по факту вандализма в музее В.В. Набокова,2013-01-30 11:45:00,60.031259,30.274261,ч.1 ст.214 (&Laquo;Вандализм&Raquo;); Уголовный Кодекс; Россия
821547,Задержан подозреваемый в квартирном разбое,2013-01-30 10:56:00,59.9342802,30.3350986,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
820756,Сотрудники полиции изъяли 400 литров нелегальной алкогольной продукции,2013-01-29 15:55:00,59.936255,30.353027,ч.3 ст.14.16; Кодекс Об Административных Правонарушениях; Россия
820026,Проводится проверка по факту причинения телесных повреждений сотруднику полиции,2013-01-29 10:02:00,60.00846199999999,29.721133,ст.20.1; Кодекс Об Административных Правонарушениях; Россия
820005,На Московском шоссе закрыта незаконная автозаправка,2013-01-29 09:51:00,59.8208011,30.36719799999999,ч.1 ст.14.1; Кодекс Об Административных Правонарушениях; Россия
819371,На Невском задержали гражданина с наркотиками,2013-01-28 15:57:00,59.9333465,30.3450198,"ч.1 ст.228 (Незаконные Производство, Сбыт Или Пересылка Наркотических Средств, Психотропных Веществ Или Их Аналогов...); Уголовный Кодекс; Россия"
818639,Проводится проверка по факту причинения телесных повреждений сотруднику полиции,2013-01-28 10:41:00,59.860909,30.34715899999999,ст.20.1; Кодекс Об Административных Правонарушениях; Россия
817424,Задержаны подозреваемые в незаконном хранении и сбыте наркотиков,2013-01-26 10:39:00,59.91347699999999,30.357747,ч.2 ст.228.1; Уголовный Кодекс; Россия
816684,По факту причинения телесных повреждений сотруднику полиции возбуждено уголовное дело,2013-01-25 14:11:00,59.9232562,30.30575,ст.318; Уголовный Кодекс; Россия
816570,В Красногвардейском районе при получении взятки задержан судебный пристав,2013-01-25 12:22:00,59.92894399999999,30.420731,ч.2 ст.290 (Получение Взятки в Значительном Размере); Уголовный Кодекс; Россия
816489,Раскрыта серия краж автомобилей «Шевроле»,2013-01-25 12:21:00,59.94217,30.494042,ч.3 ст.158; Уголовный Кодекс; Россия
816123,В автобусе задержали карманника,2013-01-25 09:54:00,59.84860699999999,30.320809,ч.2 ст.158; Уголовный Кодекс; Россия
814862,"Задержана рецидивистка, совершавшая кражи в больницах и школах",2013-01-24 11:10:00,59.9310331,30.2564798,ч.2 ст.158; Уголовный Кодекс; Россия
814893,"Задержание лица, находящегося в международном розыске",2013-01-24 11:05:00,59.9342802,30.3350986,ч.2 ст.163 (Вымогательство); Уголовный Кодекс; Россия
814700,Задержаны подозреваемые в уличном грабеже,2013-01-24 10:14:00,59.96014839999999,30.3054662,ч.2 ст.161; Уголовный Кодекс; Россия
813813,В магазине на Гражданском проспекте изъято более трехсот контрафактных дисков,2013-01-23 15:41:00,60.0148593,30.4010385,"ст.7.12 (Нарушение Авторских и Смежных Прав, Изобретательских и Патентных Прав); Кодекс Об Административных Правонарушениях; Россия"
813133,Пресечена деятельность притона для занятий проституцией,2013-01-23 11:33:00,59.89971500000001,30.28517,ст.6.11 (Занятие Проституцией); Кодекс Об Административных Правонарушениях; Россия
812907,Задержаны подозреваемые в похищении двоих граждан,2013-01-23 10:59:00,60.149221,29.9604288,ч.2 ст.126; Уголовный Кодекс; Россия
812813,В трамвае задержали вора-карманника,2013-01-23 10:20:00,60.051813,30.33642,ч.2 ст.158; Уголовный Кодекс; Россия
812028,Раскрыта серия мошенничеств при получении банковских кредитов,2013-01-22 17:47:00,59.9342802,30.3350986,ч.3 ст.30; Уголовный Кодекс; Россия
810685,"Возбуждено уголовное дело в отношении работницы магазина, продавшей алкоголь несовершеннолетнему",2013-01-22 10:29:00,59.8284228,30.2218529,ч.1 ст.151 (&Laquo;Вовлечение Несовершеннолетнего в Совершение Антиобщественных Действий&Raquo;); Уголовный Кодекс; Россия
808723,Сотрудник аутсорсинговой компании изобличен в имитации собственного грабежа,2013-01-21 11:13:00,59.742648,30.582276,ч.3 ст.161; Уголовный Кодекс; Россия
808597,У жителя поселка Вырица изъят героин,2013-01-21 10:41:00,59.39660509999999,30.2913748,ч.1 ст.228; Уголовный Кодекс; Россия
807070,Проводится проверка по факту нанесения телесных повреждений сотруднику полиции,2013-01-19 10:34:00,59.931773,30.424378,ст.20.1; Кодекс Об Административных Правонарушениях; Россия
805733,Задержаны подозреваемые в совершении разбоев в отношении водителей,2013-01-18 13:57:00,59.9342802,30.3350986,ч.2 ст.162; Уголовный Кодекс; Россия
805493,В Сестрорецке задержан неработающий с героином,2013-01-18 09:15:00,60.1022254,29.9699325,ч.2 ст.228; Уголовный Кодекс; Россия
804831,Выявлены факты реализации контрафактного программного продукта,2013-01-17 16:00:00,59.93131469999999,30.3291386,ч.2 ст.146 (Нарушение Авторских и Смежных Прав); Уголовный Кодекс; Россия
804335,В одном из магазинов г.Пушкина пресечена незаконная продажа алкогольной продукции,2013-01-17 14:20:00,59.71980489999999,30.4091908,ч.3 ст.14.16; Кодекс Об Административных Правонарушениях; Россия
803890,Раскрыты несколько краж в местах отдыха граждан,2013-01-17 13:50:00,59.942297,30.305426,ч.2 ст.158; Уголовный Кодекс; Россия
803636,Житель Калининского района задержан за незаконный сбыт наркотиков,2013-01-17 09:36:00,60.00035639999999,30.3850049,ч.3 ст.30; Уголовный Кодекс; Россия
802826,В Петербурге закрыты два подпольных игорных клуба,2013-01-16 17:55:00,59.838618,30.1765529,ст.171.2; Уголовный Кодекс; Россия
803492,Житель Колпино задержан за незаконный сбыт наркотиков,2013-01-16 10:30:00,59.7307488,30.6089777,ч.3 ст.30; Уголовный Кодекс; Россия
803486,В троллейбусе на проспекте Мориса Тореза задержали карманника,2013-01-16 10:00:00,60.005532,30.354105,ч.2 ст.158; Уголовный Кодекс; Россия
803473,В торговом комплексе задержали вора,2013-01-16 09:40:00,59.92788509999999,30.3592731,ч.2 ст.158; Уголовный Кодекс; Россия
775531,"Задержан мужчина, ударивший ножом охранника гипермаркета",2013-01-15 12:37:00,59.825048,30.173397,ч.4 ст.162; Уголовный Кодекс; Россия
774386,У жителя Невского района изъят героин,2013-01-15 12:06:00,59.83940399999999,30.4884283,ч.2 ст.228; Уголовный Кодекс; Россия
774355,В Московском районе у гражданина изъят пистолет с патронами,2013-01-15 11:56:00,59.8538295,30.3567833,ч.1 ст.222 (Незаконное Хранение и Ношение Оружия); Уголовный Кодекс; Россия
774322,В Приморском районе сотрудниками полиции изъято более 400 контрафактных дисков,2013-01-15 11:41:00,60.00789,30.247004,ст.146 (Нарушение Авторских и Смежных Прав); Уголовный Кодекс; Россия
769895,Раскрыт уличный грабеж в отношении пожилой жительницы города Кириши,2013-01-14 12:07:00,59.44552400000001,32.0168384,ч.2 ст.161; Уголовный Кодекс; Россия
768052,В торговом комплексе задержали воровку-карманницу,2013-01-14 11:58:00,59.92788509999999,30.3592731,ч.2 ст.158; Уголовный Кодекс; Россия
739735,"Сотрудники полиции Гатчины задержали хулигана, сообщившего о заминировании здания местного Управления полиции",2013-01-12 11:27:00,59.565267,30.122107,ст.207; Уголовный Кодекс; Россия
734369,Задержан подозреваемый в нанесении ножевого ранения вахтеру школы,2013-01-11 16:24:00,59.8393124,30.4010829,ч.1 ст.111 (Умышленное Причинение Тяжкого Вреда Здоровью); Уголовный Кодекс; Россия
733021,Задержаны подозреваемые в разбое в салоне красоты,2013-01-11 12:37:00,59.938619,30.358925,ч.2 ст.162; Уголовный Кодекс; Россия
732855,Жительница Тосно задержана за незаконное хранение наркотиков,2013-01-11 12:15:00,59.9342802,30.3350986,ч.2 ст.228; Уголовный Кодекс; Россия
732766,В автобусе задержали карманного вора,2013-01-11 12:05:00,60.0016011,30.29649199999999,ч.2 ст.158; Уголовный Кодекс; Россия
730459,Возбуждено уголовное дело по факту причинения телесных повреждений сотруднику полиции в Невском районе Санкт-Петербурга,2013-01-10 17:31:00,59.9342802,30.3350986,"ч.1 ст.318 (Применение Насилия, Не Опасного Для Жизни Или Здоровья, Либо Угроза Применения Насилия в Отношении Представителя...); Уголовный Кодекс; Россия"
727811,В кафе на Невском задержали двоих воров,2013-01-10 09:54:00,59.93139799999999,30.356091,ч.2 ст.158; Уголовный Кодекс; Россия
690642,Проводится проверка по фактам нанесения телесных повреждений сотрудникам полиции во время исполнения служебных обязанностей,2013-01-02 10:26:00,59.96252999999999,30.254594,п.7 ст.40; Закон № 273-70; город Санкт-Петербург
690688,За незаконное хранение наркотиков задержан житель Ленинградской области,2012-12-31 12:58:00,59.7219394,30.6082618,ч.2 ст.228; Уголовный Кодекс; Россия
690709,Проводится проверка по факту причинения телесных повреждений сотруднику полиции,2012-12-31 11:18:00,59.8585477,30.1771534,ч.1 ст.9.3 (Неповиновение Законному Распоряжению Сотрудника Полиции); Кодекс Об Административных Правонарушениях; Россия
693502,В Петербурге пресечено 3 факта организации незаконной игорной деятельности,2012-12-29 14:49:00,59.927062,30.347018,ст.171.2; Уголовный Кодекс; Россия
690753,Восемь петербуржцев задержаны за незаконное хранение наркотиков,2012-12-29 11:19:00,59.9342802,30.3350986,ч.2 ст.228; Уголовный Кодекс; Россия
693380,Задержаны подозреваемые в похищении коммерсанта,2012-12-29 10:37:00,59.9342802,30.3350986,ч.2 ст.126; Уголовный Кодекс; Россия
691244,В Омске задержан соучастник нападения на охранников петербургского гипермаркета,2012-12-28 12:00:00,60.0468983,30.3658136,ч.3 ст.111; Уголовный Кодекс; Россия
691247,В универсаме задержали карманницу,2012-12-28 11:59:00,59.95119,30.23174199999999,ч.2 ст.158; Уголовный Кодекс; Россия
691261,Задержан подозреваемый в квартирном разбое на Беговой улице,2012-12-28 11:34:00,59.9852392,30.2042337,ч.2 ст.162 (Разбой); Уголовный Кодекс; Россия
692466,За незаконное хранение наркотиков задержаны четверо граждан,2012-12-28 10:32:00,59.9418514,31.0411233,ч.2 ст.228; Уголовный Кодекс; Россия
692484,В автобусе задержали карманного вора,2012-12-28 10:23:00,60.002971,30.435043,ч.2 ст.158; Уголовный Кодекс; Россия
693400,Задержаны подозреваемые в похищении коммерсанта,2012-12-27 10:37:00,59.9342802,30.3350986,ч.2 ст.126; Уголовный Кодекс; Россия
693448,За незаконное хранение наркотиков задержаны семеро граждан,2012-12-27 09:52:00,59.97313899999999,30.399887,ч.2 ст.228; Уголовный Кодекс; Россия
693512,В Петербурге пресечено 3 факта организации незаконной игорной деятельности,2012-12-26 14:49:00,59.927062,30.347018,ст.171.2; Уголовный Кодекс; Россия
702022,"Задержаны соучастники грабежей, совершенных 9 декабря в продовольственных магазинах",2012-12-25 12:35:00,59.84303,30.2605087,ч.2 ст.161; Уголовный Кодекс; Россия
702501,Проводится проверка по факту причинения телесных повреждений сотруднику полиции,2012-12-25 10:46:00,59.891154,30.464809,ч.3 ст.30; Уголовный Кодекс; Россия
703327,Трое граждан задержаны за незаконное хранение наркотиков,2012-12-25 09:51:00,59.9342802,30.3350986,ч.2 ст.228; Уголовный Кодекс; Россия
703946,Подведены итоги межведомственной антинаркотической операции «Канал – ТРАНСПОРТ»,2012-12-24 15:27:00,59.914663,30.452787,ч.2 ст.228; Уголовный Кодекс; Россия
704570,Четверо граждан задержаны за незаконное хранение наркотиков,2012-12-24 10:29:00,59.90279649999999,30.4578155,ч.2 ст.228; Уголовный Кодекс; Россия
704591,Сотрудники полиции Невского района задержали двоих мужчин с наркотиками,2012-12-23 11:25:00,59.9342802,30.3350986,ч.2 ст.228; Уголовный Кодекс; Россия
704602,Четверо жителей города и области задержаны за незаконное хранение наркотиков,2012-12-22 10:04:00,59.9342802,30.3350986,ч.2 ст.228; Уголовный Кодекс; Россия
704631,Продлен срок расследования по факту смерти мужчины в отделении полиции Тосненского района Ленинградской области,2012-12-21 17:22:00,59.6411138,30.7551103,ст.125; Уголовный Кодекс; Россия
704646,Четырнадцать петербуржцев задержаны за незаконное хранение наркотиков,2012-12-21 15:24:00,59.9342802,30.3350986,ч.2 ст.228; Уголовный Кодекс; Россия
704660,Ликвидирован притон для занятий проституцией в одном из домов на проспекте Просвещения,2012-12-21 13:24:00,60.032833,30.429388,ст.241 (Организация Или Содержание Притона Для Занятий Проституцией); Уголовный Кодекс; Россия
704670,Задержаны подозреваемые в поджоге двух продуктовых павильонов,2012-12-21 12:26:00,60.0411499,30.400885,ч.2 ст.167 (Умышленное Уничтожение Или Повреждение Чужого Имущества); Уголовный Кодекс; Россия
704698,В торговом центре на Лиговском проспекте задержали двух воров,2012-12-21 11:30:00,59.92768,30.360573,ч.1 ст.158; Уголовный Кодекс; Россия
704819,Проводится проверка по факту нанесения телесных повреждений сотруднику полиции,2012-12-21 11:10:00,59.820455,30.379729,ч.1 ст.20.1 (Мелкое Хулиганство); Кодекс Об Административных Правонарушениях; Россия
705045,Пятеро граждан задержаны за незаконное хранение и сбыт наркотиков,2012-12-20 10:50:00,59.56546900000001,30.08281,ч.2 ст.228; Уголовный Кодекс; Россия
705058,В автобусе на Ленинском проспекте задержали карманника,2012-12-20 10:22:00,59.852363,30.25322899999999,ч.2 ст.158; Уголовный Кодекс; Россия
706160,В Санкт-Петербурге закрыты пять незаконных игорных клубов,2012-12-19 15:12:00,59.85130999999999,30.26351,ст.171.2 (Незаконные Организация и Проведение Азартных Игр); Уголовный Кодекс; Россия
706217,На коньячном заводе в Санкт-Петербурге выявлено нелегальное производство алкогольной продукции,2012-12-19 12:05:00,59.838351,30.435908,"ст.171.1 (Осуществление Предпринимательской Деятельности Без Регистрации Или Без Лицензии в Случаях, Когда Такая...); Уголовный Кодекс; Россия"
728006,В Гостином дворе задержан подозреваемый в сбыте наркотиков,2012-12-19 12:04:00,59.9335176,30.3293658,ч.3 ст.30; Уголовный Кодекс; Россия
728032,"Подведены итоги 2-го этапа межведомственной антинаркотической акции «Сообщи, где торгуют смертью»",2012-12-19 12:00:00,59.908317,29.087812,ч.2 ст.228; Уголовный Кодекс; Россия
728039,Женщина-предприниматель изобличена в незаконном использовании произведений живописи,2012-12-19 11:53:00,59.93131469999999,30.3291386,ч.2 ст.146 (Нарушение Авторских и Смежных Прав); Уголовный Кодекс; Россия
728094,Трое петербуржцев задержаны за незаконное хранение наркотиков,2012-12-19 10:47:00,59.9342802,30.3350986,ч.2 ст.228; Уголовный Кодекс; Россия
729922,В аптеке задержали вора-карманника,2012-12-19 09:37:00,59.96703199999999,30.310798,ч.2 ст.158; Уголовный Кодекс; Россия
729933,В Петербурге пресечена деятельность четырех игорных заведений,2012-12-18 16:23:00,60.03495899999999,30.41727,ст.171.2; Уголовный Кодекс; Россия
729996,Двое петербуржцев задержаны за незаконное хранение наркотиков,2012-12-18 09:55:00,59.9228222,30.4848161,ч.2 ст.228; Уголовный Кодекс; Россия
730045,В Волхове задержали подозреваемого в грабежах в отношении женщин,2012-12-17 11:39:00,59.9027239,32.3549523,ч.1; Уголовный Кодекс; Россия
730062,Задержаны подозреваемые в драке с охранниками гипермаркета,2012-12-17 10:58:00,60.04467319999999,30.35059,ч.3 ст.111; Уголовный Кодекс; Россия
730072,На оптовом рынке пресечен факт реализации алкогольной продукции без лицензии,2012-12-17 10:32:00,59.89108,30.387854,"ч.3 ст.14.16 (Нарушение Правил Продажи Этилового Спирта, Алкогольной и Спиртосодержащей Продукции); Кодекс Об Административных Правонарушениях; Россия"
730080,Проводится проверка по факту причинения телесных повреждений сотруднику полиции,2012-12-17 09:33:00,59.99298799999999,30.20800299999999,ч.1 ст.20.1; Кодекс Об Административных Правонарушениях; Россия
730090,Трое граждан задержаны за незаконное хранение наркотиков,2012-12-17 09:02:00,59.9601159,30.439039,ч.2 ст.228; Уголовный Кодекс; Россия
730108,По подозрению в незаконном хранении наркотиков задержаны четверо граждан,2012-12-16 09:45:00,59.84285999999999,30.48654,ч.2 ст.228; Уголовный Кодекс; Россия
734541,Пресечена деятельность притона для занятий проституцией,2012-12-14 12:10:00,60.0060039,30.2953276,ст.6.11; Кодекс Об Административных Правонарушениях; Россия
734629,Пятеро граждан задержаны за незаконное хранение наркотиков,2012-12-14 09:44:00,59.9272122,30.3692172,ч.2 ст.228; Уголовный Кодекс; Россия
734820,У девятерых граждан изъяты наркотики,2012-12-13 10:36:00,59.84299009999999,30.2580909,ч.2 ст.228; Уголовный Кодекс; Россия
734852,Раскрыта кража травматических пистолетов из охотничьего магазина,2012-12-13 10:02:00,59.9238745,30.2771267,ч.2 ст.158; Уголовный Кодекс; Россия
734887,В Петербурге пресечено 10 фактов организации незаконной игорной деятельности,2012-12-12 17:36:00,59.95412599999999,30.42282,ст.171.2; Уголовный Кодекс; Россия
734975,В общественном транспорте задержали двух воров-карманников,2012-12-12 10:32:00,59.93365049999999,30.43701399999999,ч.2 ст.158; Уголовный Кодекс; Россия
735073,Четверо петербуржцев задержаны за незаконное хранение наркотиков,2012-12-12 09:59:00,59.9342802,30.3350986,ч.2 ст.228; Уголовный Кодекс; Россия
